gapSppCode,gapComName,gapSciName,iucnTaxonID,iucnComName,iucnSciName,iucnOriginUS,iucnCategory,iucnPopulationTrend,iucnTrend,hucCount,meanPercUse,habBreadth,percL2,L2endemic,Jend,Endemic,Group,Subgroup,potRare,Spp,na_l2code,na_l2name,totalSppPix,SppProt,SppPercProt,Spp_L2
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,7.1,MARINE WEST COAST FOREST,21299785,4792912,23,bGADWx_7.1
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,8.1,MIXED WOOD PLAINS,73076276,1270326,2,bGADWx_8.1
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,8.2,CENTRAL USA PLAINS,35544293,379019,1,bGADWx_8.2
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,8.3,SOUTHEASTERN USA PLAINS,29082523,1695385,6,bGADWx_8.3
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,10476391,596102,6,bGADWx_8.4
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,116482591,9594049,8,bGADWx_8.5
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,9.2,TEMPERATE PRAIRIES,46138858,3998393,9,bGADWx_9.2
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,314597361,5531984,2,bGADWx_9.3
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,109192263,2214888,2,bGADWx_9.4
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,24353526,2891045,12,bGADWx_9.5
bGADWx,Gadwall,Anas strepera,22680149.0,Gadwall,Mareca strepera,Native,LC,increasing,0,66537,10.887978655,0,0.0,0,0,0,A,A,0,bGADWx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,1230804,18128,1,bGADWx_9.6
bGAQUx,Gambel's Quail,Callipepla gambelii,22679609.0,Gambel's Quail,Callipepla gambelii,Native,LC,stable,0,5200,60.1352250326,0,69.6195069627,1,0,0,A,A,0,bGAQUx,10.1,COLD DESERTS,41056554,6068142,15,bGAQUx_10.1
bGAQUx,Gambel's Quail,Callipepla gambelii,22679609.0,Gambel's Quail,Callipepla gambelii,Native,LC,stable,0,5200,60.1352250326,0,69.6195069627,1,0,0,A,A,0,bGAQUx,10.2,WARM DESERTS,245549823,50830869,21,bGAQUx_10.2
bGAQUx,Gambel's Quail,Callipepla gambelii,22679609.0,Gambel's Quail,Callipepla gambelii,Native,LC,stable,0,5200,60.1352250326,0,69.6195069627,1,0,0,A,A,0,bGAQUx,12.1,WESTERN SIERRA MADRE PIEDMONT,36168872,3250824,9,bGAQUx_12.1
bGAQUx,Gambel's Quail,Callipepla gambelii,22679609.0,Gambel's Quail,Callipepla gambelii,Native,LC,stable,0,5200,60.1352250326,0,69.6195069627,1,0,0,A,A,0,bGAQUx,13.1,UPPER GILA MOUNTAINS,24081685,2669049,11,bGAQUx_13.1
bGAQUx,Gambel's Quail,Callipepla gambelii,22679609.0,Gambel's Quail,Callipepla gambelii,Native,LC,stable,0,5200,60.1352250326,0,69.6195069627,1,0,0,A,A,0,bGAQUx,6.2,WESTERN CORDILLERA,462175,42864,9,bGAQUx_6.2
bGAQUx,Gambel's Quail,Callipepla gambelii,22679609.0,Gambel's Quail,Callipepla gambelii,Native,LC,stable,0,5200,60.1352250326,0,69.6195069627,1,0,0,A,A,0,bGAQUx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,5383508,10108,0,bGAQUx_9.4
bGBANx,Groove-billed Ani,Crotophaga sulcirostris,22684438.0,Groove-billed Ani,Crotophaga sulcirostris,Native,LC,decreasing,1,1121,63.3695920657,0,61.2375844146,1,0,0,D,DD,1,bGBANx,10.2,WARM DESERTS,37213,19,0,bGBANx_10.2
bGBANx,Groove-billed Ani,Crotophaga sulcirostris,22684438.0,Groove-billed Ani,Crotophaga sulcirostris,Native,LC,decreasing,1,1121,63.3695920657,0,61.2375844146,1,0,0,D,DD,1,bGBANx,8.3,SOUTHEASTERN USA PLAINS,9995207,38998,0,bGBANx_8.3
bGBANx,Groove-billed Ani,Crotophaga sulcirostris,22684438.0,Groove-billed Ani,Crotophaga sulcirostris,Native,LC,decreasing,1,1121,63.3695920657,0,61.2375844146,1,0,0,D,DD,1,bGBANx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,3987728,27779,1,bGBANx_9.4
bGBANx,Groove-billed Ani,Crotophaga sulcirostris,22684438.0,Groove-billed Ani,Crotophaga sulcirostris,Native,LC,decreasing,1,1121,63.3695920657,0,61.2375844146,1,0,0,D,DD,1,bGBANx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,20166597,306632,2,bGBANx_9.5
bGBANx,Groove-billed Ani,Crotophaga sulcirostris,22684438.0,Groove-billed Ani,Crotophaga sulcirostris,Native,LC,decreasing,1,1121,63.3695920657,0,61.2375844146,1,0,0,D,DD,1,bGBANx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,54008855,170385,0,bGBANx_9.6
bGBBGx,Great Black-backed Gull,Larus marinus,22694324.0,Great Black-backed Gull,Larus marinus,Native,LC,unknown,0,4254,13.9234074666,0,0.0,0,0,0,A,A,0,bGBBGx,5.2,MIXED WOOD SHIELD,17727002,31197,0,bGBBGx_5.2
bGBBGx,Great Black-backed Gull,Larus marinus,22694324.0,Great Black-backed Gull,Larus marinus,Native,LC,unknown,0,4254,13.9234074666,0,0.0,0,0,0,A,A,0,bGBBGx,5.3,ATLANTIC HIGHLANDS,1661873,56418,3,bGBBGx_5.3
bGBBGx,Great Black-backed Gull,Larus marinus,22694324.0,Great Black-backed Gull,Larus marinus,Native,LC,unknown,0,4254,13.9234074666,0,0.0,0,0,0,A,A,0,bGBBGx,8.1,MIXED WOOD PLAINS,41364861,243310,1,bGBBGx_8.1
bGBBGx,Great Black-backed Gull,Larus marinus,22694324.0,Great Black-backed Gull,Larus marinus,Native,LC,unknown,0,4254,13.9234074666,0,0.0,0,0,0,A,A,0,bGBBGx,8.2,CENTRAL USA PLAINS,12096850,49257,0,bGBBGx_8.2
bGBBGx,Great Black-backed Gull,Larus marinus,22694324.0,Great Black-backed Gull,Larus marinus,Native,LC,unknown,0,4254,13.9234074666,0,0.0,0,0,0,A,A,0,bGBBGx,8.3,SOUTHEASTERN USA PLAINS,3191716,86825,3,bGBBGx_8.3
bGBBGx,Great Black-backed Gull,Larus marinus,22694324.0,Great Black-backed Gull,Larus marinus,Native,LC,unknown,0,4254,13.9234074666,0,0.0,0,0,0,A,A,0,bGBBGx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,176323,9862,6,bGBBGx_8.4
bGBBGx,Great Black-backed Gull,Larus marinus,22694324.0,Great Black-backed Gull,Larus marinus,Native,LC,unknown,0,4254,13.9234074666,0,0.0,0,0,0,A,A,0,bGBBGx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,46664809,3026912,6,bGBBGx_8.5
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,10.1,COLD DESERTS,158876928,14885409,9,bGBHEx_10.1
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,10.2,WARM DESERTS,11315731,1594556,14,bGBHEx_10.2
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,11.1,MEDITERRANEAN CALIFORNIA,69419561,6443311,9,bGBHEx_11.1
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,12.1,WESTERN SIERRA MADRE PIEDMONT,356212,42117,12,bGBHEx_12.1
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,13.1,UPPER GILA MOUNTAINS,5493777,242201,4,bGBHEx_13.1
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,15.4,EVERGLADES,15049540,5183236,34,bGBHEx_15.4
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,5.2,MIXED WOOD SHIELD,69960034,11312113,16,bGBHEx_5.2
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,5.3,ATLANTIC HIGHLANDS,20962222,1952944,9,bGBHEx_5.3
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,6.2,WESTERN CORDILLERA,169179586,19380856,11,bGBHEx_6.2
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,7.1,MARINE WEST COAST FOREST,57961725,5097129,9,bGBHEx_7.1
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,8.1,MIXED WOOD PLAINS,120948774,3641192,3,bGBHEx_8.1
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,8.2,CENTRAL USA PLAINS,40835267,1095168,3,bGBHEx_8.2
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,8.3,SOUTHEASTERN USA PLAINS,310922626,6832921,2,bGBHEx_8.3
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,123400764,1264014,1,bGBHEx_8.4
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,140916844,19366723,14,bGBHEx_8.5
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,9.2,TEMPERATE PRAIRIES,142379646,5025852,4,bGBHEx_9.2
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,309300341,5030793,2,bGBHEx_9.3
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,266629699,3209755,1,bGBHEx_9.4
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,34617115,2961586,9,bGBHEx_9.5
bGBHEx,Great Blue Heron,Ardea herodias,22696998.0,Great Blue Heron,Ardea herodias,Native,LC,increasing,0,75451,26.0048953942,0,0.0,0,0,0,A,A,0,bGBHEx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,12020849,54809,0,bGBHEx_9.6
bGBTEx,Gull-billed Tern,Gelochelidon nilotica,62026481.0,Common Gull-billed Tern,Gelochelidon nilotica,Native,LC,decreasing,1,1284,12.3270723145,0,71.6203931573,1,0,0,D,DD,1,bGBTEx,10.2,WARM DESERTS,73851,13655,18,bGBTEx_10.2
bGBTEx,Gull-billed Tern,Gelochelidon nilotica,62026481.0,Common Gull-billed Tern,Gelochelidon nilotica,Native,LC,decreasing,1,1284,12.3270723145,0,71.6203931573,1,0,0,D,DD,1,bGBTEx,11.1,MEDITERRANEAN CALIFORNIA,50054,9012,18,bGBTEx_11.1
bGBTEx,Gull-billed Tern,Gelochelidon nilotica,62026481.0,Common Gull-billed Tern,Gelochelidon nilotica,Native,LC,decreasing,1,1284,12.3270723145,0,71.6203931573,1,0,0,D,DD,1,bGBTEx,15.4,EVERGLADES,401229,278141,69,bGBTEx_15.4
bGBTEx,Gull-billed Tern,Gelochelidon nilotica,62026481.0,Common Gull-billed Tern,Gelochelidon nilotica,Native,LC,decreasing,1,1284,12.3270723145,0,71.6203931573,1,0,0,D,DD,1,bGBTEx,8.1,MIXED WOOD PLAINS,238461,14057,6,bGBTEx_8.1
bGBTEx,Gull-billed Tern,Gelochelidon nilotica,62026481.0,Common Gull-billed Tern,Gelochelidon nilotica,Native,LC,decreasing,1,1284,12.3270723145,0,71.6203931573,1,0,0,D,DD,1,bGBTEx,8.3,SOUTHEASTERN USA PLAINS,181735,7330,4,bGBTEx_8.3
bGBTEx,Gull-billed Tern,Gelochelidon nilotica,62026481.0,Common Gull-billed Tern,Gelochelidon nilotica,Native,LC,decreasing,1,1284,12.3270723145,0,71.6203931573,1,0,0,D,DD,1,bGBTEx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21049722,2009420,10,bGBTEx_8.5
bGBTEx,Gull-billed Tern,Gelochelidon nilotica,62026481.0,Common Gull-billed Tern,Gelochelidon nilotica,Native,LC,decreasing,1,1284,12.3270723145,0,71.6203931573,1,0,0,D,DD,1,bGBTEx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,7395630,1865325,25,bGBTEx_9.5
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,15.4,EVERGLADES,4386190,712440,16,bGCFLx_15.4
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,5.2,MIXED WOOD SHIELD,10254657,1254130,12,bGCFLx_5.2
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,5.3,ATLANTIC HIGHLANDS,22522485,920342,4,bGCFLx_5.3
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,6.2,WESTERN CORDILLERA,173,0,0,bGCFLx_6.2
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,8.1,MIXED WOOD PLAINS,62940516,1310794,2,bGCFLx_8.1
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,8.2,CENTRAL USA PLAINS,14760922,290374,2,bGCFLx_8.2
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,8.3,SOUTHEASTERN USA PLAINS,528179779,10351952,2,bGCFLx_8.3
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,197741394,5923910,3,bGCFLx_8.4
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,170724822,12847623,8,bGCFLx_8.5
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,9.2,TEMPERATE PRAIRIES,7114276,224015,3,bGCFLx_9.2
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,48321,3503,7,bGCFLx_9.3
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,30835963,622884,2,bGCFLx_9.4
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,4145731,54715,1,bGCFLx_9.5
bGCFLx,Great Crested Flycatcher,Myiarchus crinitus,22700433.0,Great Crested Flycatcher,Myiarchus crinitus,Native,LC,stable,0,38725,26.7217410545,0,50.1273956053,1,0,0,A,A,0,bGCFLx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,19658,0,0,bGCFLx_9.6
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,10.1,COLD DESERTS,190426028,25601903,13,bGCKIx_10.1
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,10.2,WARM DESERTS,13555780,3388327,25,bGCKIx_10.2
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,11.1,MEDITERRANEAN CALIFORNIA,38689530,5265408,14,bGCKIx_11.1
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,12.1,WESTERN SIERRA MADRE PIEDMONT,5234083,1649811,32,bGCKIx_12.1
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,13.1,UPPER GILA MOUNTAINS,83054680,8215652,10,bGCKIx_13.1
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,5.2,MIXED WOOD SHIELD,83401286,17371454,21,bGCKIx_5.2
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,5.3,ATLANTIC HIGHLANDS,144804647,20858248,14,bGCKIx_5.3
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,6.2,WESTERN CORDILLERA,587925951,112083714,19,bGCKIx_6.2
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,7.1,MARINE WEST COAST FOREST,71519384,6550966,9,bGCKIx_7.1
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,8.1,MIXED WOOD PLAINS,194608728,6045233,3,bGCKIx_8.1
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,8.2,CENTRAL USA PLAINS,45963922,1381559,3,bGCKIx_8.2
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,8.3,SOUTHEASTERN USA PLAINS,638221658,20132585,3,bGCKIx_8.3
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,386826786,28167924,7,bGCKIx_8.4
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,141064166,16448745,12,bGCKIx_8.5
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,9.2,TEMPERATE PRAIRIES,45493531,2372737,5,bGCKIx_9.2
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,39327093,1688565,4,bGCKIx_9.3
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,136466575,2382393,2,bGCKIx_9.4
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,15514116,677205,4,bGCKIx_9.5
bGCKIx,Golden-crowned Kinglet,Regulus satrapa,22712594.0,Golden-crowned Kinglet,Regulus satrapa,Native,LC,increasing,0,78308,36.5821750174,0,0.0,0,0,0,A,A,0,bGCKIx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,4157214,27795,1,bGCKIx_9.6
bGCRFx,Gray-crowned Rosy-finch,Leucosticte tephrocotis,22720482.0,Grey-crowned Rosy-Finch,Leucosticte tephrocotis,Native,LC,stable,0,15731,18.4041678513,0,54.1983683046,1,0,0,A,A,0,bGCRFx,10.1,COLD DESERTS,125048026,10767411,9,bGCRFx_10.1
bGCRFx,Gray-crowned Rosy-finch,Leucosticte tephrocotis,22720482.0,Grey-crowned Rosy-Finch,Leucosticte tephrocotis,Native,LC,stable,0,15731,18.4041678513,0,54.1983683046,1,0,0,A,A,0,bGCRFx,10.2,WARM DESERTS,63539,49943,79,bGCRFx_10.2
bGCRFx,Gray-crowned Rosy-finch,Leucosticte tephrocotis,22720482.0,Grey-crowned Rosy-Finch,Leucosticte tephrocotis,Native,LC,stable,0,15731,18.4041678513,0,54.1983683046,1,0,0,A,A,0,bGCRFx,13.1,UPPER GILA MOUNTAINS,276390,27720,10,bGCRFx_13.1
bGCRFx,Gray-crowned Rosy-finch,Leucosticte tephrocotis,22720482.0,Grey-crowned Rosy-Finch,Leucosticte tephrocotis,Native,LC,stable,0,15731,18.4041678513,0,54.1983683046,1,0,0,A,A,0,bGCRFx,6.2,WESTERN CORDILLERA,157967116,64978955,41,bGCRFx_6.2
bGCRFx,Gray-crowned Rosy-finch,Leucosticte tephrocotis,22720482.0,Grey-crowned Rosy-Finch,Leucosticte tephrocotis,Native,LC,stable,0,15731,18.4041678513,0,54.1983683046,1,0,0,A,A,0,bGCRFx,7.1,MARINE WEST COAST FOREST,693148,561673,81,bGCRFx_7.1
bGCRFx,Gray-crowned Rosy-finch,Leucosticte tephrocotis,22720482.0,Grey-crowned Rosy-Finch,Leucosticte tephrocotis,Native,LC,stable,0,15731,18.4041678513,0,54.1983683046,1,0,0,A,A,0,bGCRFx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,6632146,145764,2,bGCRFx_9.3
