Species ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Authority	Infraspecific rank	Infraspecific name	Infraspecific authority	Stock/subpopulation	Synonyms	Common names (Eng)	Common names (Fre)	Common names (Spa)	Red List status	Red List criteria	Red List criteria version	Year assessed	Population trend	Petitioned
103824084	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Loxops	ochraceus	"Rothschild, 1893"						Maui Akepa			CR	D	3.1	2016	unknown	N
103824105	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Loxops	wolstenholmei	"Rothschild, 1893"						Oahu Akepa			EX		3.1	2016		N
22693133	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Lymnocryptes	minimus	"(Brünnich, 1764)"						Jack Snipe	Bécassine sourde		LC		3.1	2016	stable	N
12518	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	FELIDAE	Lynx	canadensis	"Kerr, 1792"						"Canada Lynx, American Lynx"	Lynx du Canada	"Lince del Canadá, Lince del Canadá"	LC		3.1	2016	stable	N
12521	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	FELIDAE	Lynx	rufus	"(Schreber, 1777)"						"Bobcat, Bay Lynx"	"Lynx roux, Chat sauvage"	"Gato Montés, Lince, Lince Rojo"	LC		3.1	2016	stable	N
22679480	ANIMALIA	CHORDATA	AVES	GALLIFORMES	PHASIANIDAE	Lyrurus	tetrix	"(Linnaeus, 1758)"					Tetrao tetrix	Black Grouse			LC		3.1	2016	decreasing	N
12554	ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Macaca	mulatta	"(Zimmermann, 1780)"					Macaca brachyurus  |Macaca brevicaudatus  |Macaca erythraea  |Macaca fulvus  |Macaca lasiotus  |Macaca littoralis  |Macaca mcmahoni  |Macaca nipalensis  |Macaca oinops  |Macaca rhesus  |Macaca sancti-johannis  |Macaca siamica  |Macaca tcheliensis  |Macaca vestita  |Macaca villosa  	"Rhesus Monkey, Rhesus Macaque"	Macaque Rhésus	Mono Resus	LC		3.1	2008	unknown	N
12652	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Macrotus	californicus	"Baird, 1858"						"California Leaf-nosed Bat, Californian Leaf-nosed Bat"			LC		3.1	2008	stable	N
22720774	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Magumma	parva	"(Stejneger, 1887)"					Hemignathus parvus|Viridonia parva parva|Viridonia parva parva	"Anianiau, 'Anianiau"			VU	D2	3.1	2016	increasing	N
22720814	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Manucerthia	mana	"(Wilson, 1891)"					Oreomystis mana	"Hawaii Creeper, Hawai'i Creeper"			EN	"B1ab(i,ii,iii,iv,v)"	3.1	2016	decreasing	N
22680163	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Mareca	americana	"(Gmelin, 1789)"					Anas americana	American Wigeon	Canard siffleur d'Amérique		LC		3.1	2016	stable	N
22680153	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Mareca	falcata	"(Georgi, 1775)"					Anas falcata	"Falcated Duck, Falcated Teal"			NT		3.1	2016	decreasing	N
22680157	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Mareca	penelope	"(Linnaeus, 1758)"					Anas penelope	"Eurasian Wigeon, Wigeon, European Wigeon"	Canard siffleur		LC		3.1	2016	decreasing	N
22680149	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Mareca	strepera	"(Linnaeus, 1758)"					Anas strepera	Gadwall	Canard chipeau		LC		3.1	2016	increasing	N
42455	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Marmota	broweri	"Hall & Gilmore, 1934"						Alaska Marmot			LC		3.1	2016	stable	N
42456	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Marmota	caligata	"(Eschscholtz, 1829)"						"Hoary Marmot, Montague Island Hoary Marmot"			LC		3.1	2016	stable	N
42457	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Marmota	flaviventris	"(Audubon & Bachman, 1841)"						Yellow-bellied Marmot			LC		3.1	2016	stable	N
42458	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Marmota	monax	"(Linnaeus, 1758)"						Woodchuck			LC		3.1	2016	stable	N
42459	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Marmota	olympus	"(Merriam, 1898)"						Olympic Marmot			LC		3.1	2016	decreasing	N
41648	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MUSTELIDAE	Martes	americana	"(Turton, 1806)"					Martes caurina	"American Marten, American Pine Marten"			LC		3.1	2016	decreasing	N
29672	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MUSTELIDAE	Martes	foina	"(Erxleben, 1777)"					Mustela foina	"Beech Marten, Stone Marten"	Fouine	Garduña	LC		3.1	2016	stable	N
41651	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MUSTELIDAE	Martes	pennanti	"(Erxleben, 1777)"						Fisher			LC		3.1	2016	unknown	N
63847	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Masticophis	bilineatus	"Jan, 1863"						Sonoran Whipsnake			LC		3.1	2007	stable	N
62235	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Masticophis	flagellum	"(Shaw, 1802)"						San Joaquin Coachwhip			LC		3.1	2007	stable	N
62236	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Masticophis	lateralis	"(Hallowell, 1853)"						Almeda Striped Racer			LC		3.1	2007	stable	N
63848	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Masticophis	schotti	"(Baird & Girard, 1853)"						Schott's Whipsnake		Chirrionera	LC		3.1	2007	stable	N
63850	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Masticophis	taeniatus	"(Hallowell, 1852)"						Striped Whipsnake			LC		3.1	2007	stable	N
22683623	ANIMALIA	CHORDATA	AVES	CORACIIFORMES	ALCEDINIDAE	Megaceryle	alcyon	"(Linnaeus, 1758)"					Ceryle alcyon |Ceryle alcyon |Ceryle alcyon |Ceryle alcyon alcyon	Belted Kingfisher			LC		3.1	2016	stable	N
22683634	ANIMALIA	CHORDATA	AVES	CORACIIFORMES	ALCEDINIDAE	Megaceryle	torquata	"(Linnaeus, 1766)"					Ceryle torquata |Ceryle torquata |Megaceryle torquata |Megaceryle torquata torquata	Ringed Kingfisher			LC		3.1	2016	increasing	N
13006	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENOPTERIDAE	Megaptera	novaeangliae	"(Borowski, 1781)"						"Humpback Whale, Hump Whale, Hunchbacked Whale, Bunch"	"Mégaptère, Baleine à bosse, Baleine à taquet, Jubarte, Rorqual à bosse, Rorqual du Cap"	"Ballena Jorobada, Gubarte, Jorobada, Rorcual Jorobado"	LC		3.1	2008	increasing	N
22688758	ANIMALIA	CHORDATA	AVES	STRIGIFORMES	STRIGIDAE	Megascops	asio	"(Linnaeus, 1758)"					Otus asio |Otus asio |Otus asio 	"Eastern Screech-owl, Eastern Screech Owl, Eastern Screech-Owl"			LC		3.1	2016	increasing	N
22688747	ANIMALIA	CHORDATA	AVES	STRIGIFORMES	STRIGIDAE	Megascops	kennicottii	"(Elliot, 1867)"					Otus kennicotti kennicotti|Otus kennicottii 	"Western Screech-owl, Western Screech Owl, Western Screech-Owl"			LC		3.1	2016	decreasing	N
22688766	ANIMALIA	CHORDATA	AVES	STRIGIFORMES	STRIGIDAE	Megascops	trichopsis	"(Wagler, 1832)"					Otus trichopsis |Otus trichopsis |Otus trichopsis 	"Whiskered Screech-owl, Whiskered Screech Owl, Whiskered Screech-Owl"			LC		3.1	2016	increasing	N
22720863	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Melamprosops	phaeosoma	"Casey & Jacobi, 1974"						"Poo-uli, Po'o-uli, Black-faced Honeycreeper"			CR	"A2ace; C2a(i,ii); D"	3.1	2016	unknown	N
22680862	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Melanerpes	aurifrons	"(Wagler, 1829)"						Golden-fronted Woodpecker			LC		3.1	2016	stable	N
22680856	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Melanerpes	carolinus	"(Linnaeus, 1758)"						Red-bellied Woodpecker			LC		3.1	2016	increasing	N
22680810	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Melanerpes	erythrocephalus	"(Linnaeus, 1758)"						Red-headed Woodpecker			NT		3.1	2016	decreasing	N
22680813	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Melanerpes	formicivorus	"(Swainson, 1827)"						Acorn Woodpecker			LC		3.1	2016	increasing	N
22680801	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Melanerpes	lewis	"(Gray, 1849)"						Lewis's Woodpecker			LC		3.1	2016	decreasing	N
22680853	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Melanerpes	uropygialis	"(Baird, 1854)"						Gila Woodpecker			LC		3.1	2016	stable	N
22732425	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Melanitta	americana	"(Swainson, 1832)"						"Black Scoter, American Scoter"			NT		3.1	2016	decreasing	N
22734194	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Melanitta	deglandi	"(Bonaparte, 1850)"						"White-winged Scoter, White-winged Scoter"			LC		3.1	2016	decreasing	N
22680441	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Melanitta	perspicillata	"(Linnaeus, 1758)"						Surf Scoter			LC		3.1	2016	decreasing	N
22723611	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	THRAUPIDAE	Melanospiza	bicolor	"(Linnaeus, 1766)"					Tiaris bicolor	Black-faced Grassquit			LC		3.1	2016	increasing	N
22711020	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MIMIDAE	Melanotis	caerulescens	"(Swainson, 1827)"						Blue Mockingbird			LC		3.1	2016	decreasing	N
22679525	ANIMALIA	CHORDATA	AVES	GALLIFORMES	PHASIANIDAE	Meleagris	gallopavo	"Linnaeus, 1758"						"Wild Turkey, Turkey"			LC		3.1	2016	increasing	N
22685223	ANIMALIA	CHORDATA	AVES	PSITTACIFORMES	PSITTACIDAE	Melopsittacus	undulatus	"(Shaw, 1805)"						Budgerigar			LC		3.1	2016	increasing	N
22721070	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PASSERELLIDAE	Melospiza	georgiana	"(Latham, 1790)"					Zonotrichia georgiana georgiana|Zonotrichia georgiana georgiana	Swamp Sparrow			LC		3.1	2016	increasing	N
22721064	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PASSERELLIDAE	Melospiza	lincolnii	"(Audubon, 1834)"					Zonotrichia lincolnii lincolnii	Lincoln's Sparrow			LC		3.1	2016	stable	N
22721058	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PASSERELLIDAE	Melospiza	melodia	"(Wilson, 1810)"					Zonotrichia melodia melodia	Song Sparrow			LC		3.1	2016	stable	N
22721315	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PASSERELLIDAE	Melozone	aberti	"(Baird, 1852)"					Pipilo aberti |Pipilo aberti |Pipilo aberti 	Abert's Towhee			LC		3.1	2016	increasing	N
22721323	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PASSERELLIDAE	Melozone	crissalis	"(Vigors, 1839)"					Pipilo crissalis |Pipilo crissalis |Pipilo crissalis 	California Towhee			LC		3.1	2016	decreasing	N
22721331	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PASSERELLIDAE	Melozone	fusca	"(Swainson, 1827)"					Pipilo fuscus |Pipilo fuscus |Pipilo fuscus 	Canyon Towhee			LC		3.1	2016	stable	N
41634	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MEPHITIDAE	Mephitis	macroura	"Lichtenstein, 1832"						Hooded Skunk	Moufette à capuchon	Zorillo	LC		3.1	2016	increasing	N
41635	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MEPHITIDAE	Mephitis	mephitis	"(Schreber, 1776)"						Striped Skunk			LC		3.1	2016	stable	N
22680465	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Mergellus	albellus	"(Linnaeus, 1758)"					Mergus albellus |Mergus albellus albellus	Smew			LC		3.1	2016	decreasing	N
22680492	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Mergus	merganser	"Linnaeus, 1758"						"Goosander, Goosander"			LC		3.1	2016	increasing	N
22680485	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Mergus	serrator	"Linnaeus, 1758"						Red-breasted Merganser			LC		3.1	2016	stable	N
13241	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ZIPHIIDAE	Mesoplodon	bidens	"(Sowerby, 1804)"						"Sowerby's Beaked Whale, North Atlantic Beaked Whale"	Mésoplodon De Sowerby	"Ballena De Pico De Sowerby, Ballena De Pico De Sowerby, Zifio De Sowerby, Zifio De Sowerby"	DD		3.1	2008	unknown	N
13243	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ZIPHIIDAE	Mesoplodon	carlhubbsi	"Moore, 1963"						"Hubbs' Beaked Whale, Hubbs's Beaked Whale, Arch-beaked Whale"	Mésoplodon De Hubbs	"Ballena De Pico De Hubbs, Zifio De Hubbs"	DD		3.1	2008	unknown	N
13244	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ZIPHIIDAE	Mesoplodon	densirostris	"(Blainville, 1817)"						Blainville's Beaked Whale	Mésoplodon de Blainville	"Ballena de Pico de Blainville, Zifio de Blainville"	DD		3.1	2008	unknown	N
13245	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ZIPHIIDAE	Mesoplodon	europaeus	"(Gervais, 1855)"					Mesoplodon gervaisi  	"Gervais' Beaked Whale, Gulf Stream Beaked Whale"	Mésoplodon De Gervais	"Ballena De Pico De Gervais, Ballena De Pico De Gervais, Zifio De Gervais, Zifio De Gervais"	DD		3.1	2008	unknown	N
13246	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ZIPHIIDAE	Mesoplodon	ginkgodens	"Nishiwaki & Kamiya, 1958"					Mesoplodon hotaula  	Ginkgo-toothed Beaked Whale	Mésoplodon De Nishiwaki	Zifio De Nishiwaki	DD		3.1	2008	unknown	N
13248	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ZIPHIIDAE	Mesoplodon	hectori	"(Gray, 1871)"						"Hector's Beaked Whale, Skew-beaked Whale"	Mésoplodon De Hector	"Ballena De Pico De Héctor, Zifio De Héctor"	DD		3.1	2008	unknown	N
13250	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ZIPHIIDAE	Mesoplodon	mirus	"True, 1913"						True's Beaked Whale	"Mésoplodon De True, Mésoplodon  De True"	"Ballena De Pico De True, Ballena De Pico De True, Zifio De True, Zifio De True"	DD		3.1	2008	unknown	N
41759	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ZIPHIIDAE	Mesoplodon	perrini	"Dalebout, Mead, Baker, Baker & van Helden, 2002"						Perrin's Beaked Whale	Mésoplodon De Perrin	Zifio De Perrin	DD		3.1	2008	unknown	N
13252	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ZIPHIIDAE	Mesoplodon	stejnegeri	"True, 1885"						"Stejneger's Beaked Whale, Bering Sea Beaked Whale, Saber-toothed Whale"	Mésoplodon De Stejneger	"Ballena De Pico De Stejneger, Zifio De Stejneger"	DD		3.1	2008	unknown	N
22696291	ANIMALIA	CHORDATA	AVES	FALCONIFORMES	FALCONIDAE	Micrastur	semitorquatus	"(Vieillot, 1817)"						"Collared Forest-falcon, Collared Forest Falcon, Collared Forest-Falcon"			LC		3.1	2016	decreasing	N
22689325	ANIMALIA	CHORDATA	AVES	STRIGIFORMES	STRIGIDAE	Micrathene	whitneyi	"(Cooper, 1861)"						Elf Owl			LC		3.1	2016	decreasing	N
42606	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Microdipodops	megacephalus	"Merriam, 1891"						"Dark Kangaroo Mouse, Owyhee River Kangaroo Mouse"			LC		3.1	2016	decreasing	N
42607	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Microdipodops	pallidus	"Merriam, 1901"						"Pale Kangaroo Mouse, Soda Spring Valley Kangaroo Mouse"			LC		3.1	2016	decreasing	N
13425	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	abbreviatus	"Miller, 1899"						Insular Vole			LC		3.1	2016	stable	N
13417	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	breweri	"(Baird, 1858)"						Beach Vole			VU	D2	3.1	2008	stable	N
13427	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	californicus	"(Peale, 1848)"						"Amargosa Vole, California Vole"			LC		3.1	2016	stable	N
42625	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	canicaudus	"Miller, 1897"						Gray-tailed Vole			LC		3.1	2016	stable	N
42626	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	chrotorrhinus	"(Miller, 1894)"						"Rock Vole, Southern Rock Vole"			LC		3.1	2016	decreasing	N
42627	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	longicaudus	"(Merriam, 1888)"						"Long-tailed Vole, San Bernardino Long-tailed Vole"			LC		3.1	2016	stable	N
13443	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	mexicanus	"(Saussure, 1861)"					Microtus mogollonensis  	Mexican Vole			LC		3.1	2016	unknown	N
42629	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	miurus	"Osgood, 1901"						Singing Vole			LC		3.1	2016	stable	N
42630	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	montanus	"(Peale, 1848)"						"Montane Vole, Pahranagat Valley Montane Vole"			LC		3.1	2016	stable	N
42631	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	ochrogaster	"(Wagner, 1842)"						Prairie Vole			LC		3.1	2016	stable	N
13451	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	oeconomus	"(Pallas, 1776)"						"Root Vole, Tundra Vole"	Campagnol Nordique	Topillo Nórdico	LC		3.1	2016	stable	N
42632	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	oregoni	"(Bachman, 1839)"						Creeping Vole			LC		3.1	2016	stable	N
13452	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	pennsylvanicus	"(Ord, 1815)"						"Chihuahua Vole, Meadow Vole"			LC		3.1	2016	stable	N
42633	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	pinetorum	"(Le Conte, 1830)"						Woodland Vole			LC		3.1	2016	stable	N
42634	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	richardsoni	"(DeKay, 1842)"						Water Vole			LC		3.1	2016	stable	N
13487	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	townsendii	"(Bachman, 1839)"						"Townsend's Vole, Triangle Island Vole"			LC		3.1	2016	stable	N
42628	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Microtus	xanthognathus	"(Leach, 1815)"						Taiga Vole			LC		3.1	2016	stable	N
64017	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Micruroides	euryxanthus	"(Kennicott, 1860)"						"Sonoran Coralsnake, Western Coral Snake"			LC		3.1	2007	stable	N
64025	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Micrurus	fulvius	"(Linnaeus, 1766)"						Eastern Coral Snake			LC		3.1	2007	stable	N
64033	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Micrurus	tener	"(Baird & Girard, 1853)"					Micrurus fulvius subspecies tener	"Texas Coralsnake, Texas Coral Snake"			LC		3.1	2007	stable	N
22711032	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MIMIDAE	Mimus	gundlachii	"Cabanis, 1855"						Bahama Mockingbird			LC		3.1	2016	decreasing	N
22711026	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MIMIDAE	Mimus	polyglottos	"(Linnaeus, 1758)"						Northern Mockingbird			LC		3.1	2016	stable	N
13581	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	PHOCIDAE	Mirounga	angustirostris	"(Gill, 1866)"						Northern Elephant Seal			LC		3.1	2015	increasing	N
22699779	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Mitrephanes	phaeocercus	"(Sclater, 1859)"						"Tufted Flycatcher, Northern Tufted Flycatcher"			LC		3.1	2016	stable	N
22721758	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Mniotilta	varia	"(Linnaeus, 1766)"						"Black-and-white Warbler, Black-and-White Warbler"			LC		3.1	2016	decreasing	N
22704329	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOHOIDAE	Moho	apicalis	"Gould, 1860"						"Oahu Oo, O'ahu 'O'o"			EX		3.1	2016		N
22704335	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOHOIDAE	Moho	bishopi	"(Rothschild, 1893)"						"Bishop's Oo, Bishop's 'O'o, Molokai 'o'o"			EX		3.1	2016		N
22704323	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOHOIDAE	Moho	braccatus	"(Cassin, 1855)"						"Kauai Oo, Kaua'i 'O'o"			EX		3.1	2016		N
22704342	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOHOIDAE	Moho	nobilis	"(Merrem, 1786)"						"Hawaii Oo, Hawai'i 'O'o"			EX		3.1	2016		N
13648	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	MOLOSSIDAE	Molossus	molossus	"(Pallas, 1766)"						Pallas's Mastiff Bat			LC		3.1	2015	unknown	N
22732035	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ICTERIDAE	Molothrus	aeneus	"(Wagler, 1829)"						Bronzed Cowbird			LC		3.1	2016	stable	N
22724354	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ICTERIDAE	Molothrus	ater	"(Boddaert, 1783)"						Brown-headed Cowbird			LC		3.1	2016	decreasing	N
22724345	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ICTERIDAE	Molothrus	bonariensis	"(Gmelin, 1789)"						Shiny Cowbird			LC		3.1	2016	increasing	N
13704	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	MONODONTIDAE	Monodon	monoceros	"Linnaeus, 1758"						"Narwhal, Unicorn Whale"	Narval	Narval	NT		3.1	2012	unknown	N
13878	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	MORMOOPIDAE	Mormoops	megalophylla	"(Peters, 1864)"						"Ghost-faced Bat, Peters's Ghost-faced Bat"			LC		3.1	2008	decreasing	N
22696657	ANIMALIA	CHORDATA	AVES	SULIFORMES	SULIDAE	Morus	bassanus	"(Linnaeus, 1758)"					Sula bassana bassana|Sula bassana bassana	"Northern Gannet, Gannet"	Fou de Bassan		LC		3.1	2016	increasing	N
22718348	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOTACILLIDAE	Motacilla	alba	"Linnaeus, 1758"						"White Wagtail, Pied Wagtail and White Wagtail"	Bergeronnette grise		LC		3.1	2016	stable	N
22718392	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOTACILLIDAE	Motacilla	cinerea	"Tunstall, 1771"						"Grey Wagtail, Gray Wagtail"	Bergeronnette des ruisseaux		LC		3.1	2016	stable	N
22718379	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOTACILLIDAE	Motacilla	citreola	"Pallas, 1776"						Citrine Wagtail	Bergeronnette citrine		LC		3.1	2016	increasing	N
103822471	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOTACILLIDAE	Motacilla	tschutschensis	"Gmelin, 1789"						Eastern Yellow Wagtail			LC		3.1	2016	decreasing	N
13972	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Mus	musculus	"Linnaeus, 1758"					Mus abbotti  |Mus domesticus  	House Mouse	Souris domestique	Ratón Casero	LC		3.1	2016	stable	N
22709207	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MUSCICAPIDAE	Muscicapa	dauurica	"Pallas, 1811"						"Asian Brown Flycatcher, Brown Flycatcher"			LC		3.1	2016	stable	N
22709200	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MUSCICAPIDAE	Muscicapa	griseisticta	"(Swinhoe, 1861)"						"Grey-streaked Flycatcher, Gray-streaked Flycatcher"			LC		3.1	2016	stable	N
22709204	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MUSCICAPIDAE	Muscicapa	sibirica	"Gmelin, 1789"						Dark-sided Flycatcher			LC		3.1	2016	stable	N
22709192	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MUSCICAPIDAE	Muscicapa	striata	"(Pallas, 1764)"						Spotted Flycatcher	Gobemouche gris		LC		3.1	2016	decreasing	N
29674	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MUSTELIDAE	Mustela	erminea	"Linnaeus, 1758"						"Stoat, Ermine, Short-tailed Weasel"	Hermine	Armiño	LC		3.1	2016	stable	N
41654	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MUSTELIDAE	Mustela	frenata	"Lichtenstein, 1831"						Long-tailed Weasel		Comedreja Andina	LC		3.1	2016	stable	N
14020	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MUSTELIDAE	Mustela	nigripes	"(Audubon & Bachman, 1851)"						Black-footed Ferret	Putois À Pieds Noirs	Turón Patinegro Americano	EN	C1+2a(i); D	3.1	2015	decreasing	N
70207409	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MUSTELIDAE	Mustela	nivalis	"Linnaeus, 1766"						"Least Weasel, Weasel"	Belette d'Europe	Comadreja	LC		3.1	2016	stable	N
22708574	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TURDIDAE	Myadestes	lanaiensis	"(Wilson, 1891)"						"Olomao, Hawaiian Thrush, Oloma'o"			CR	D	3.1	2016	unknown	N
22708559	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TURDIDAE	Myadestes	myadestinus	"(Stejneger, 1887)"						"Kamao, Hawaiian Thrush, Kama'o"			EX		3.1	2016		N
22708579	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TURDIDAE	Myadestes	obscurus	"(Gmelin, 1789)"						"Omao, Oma'o"			VU	D2	3.1	2016	unknown	N
22708583	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TURDIDAE	Myadestes	palmeri	"(Rothschild, 1893)"						"Puaiohi, Small Kauai Thrush"			CR	B1ab(iii)	3.1	2016	stable	N
